4,75621E+17	https://twitter.com/Emanuel_0512/status/475620799089352704	2022-04-08 12:50:09+00:00	#MelhoresCompras Det var rigtigt hyggeligt	de	0	0	Emanuel_0512
4,74684E+17	https://twitter.com/StevenDickens3/status/474684420663021568	2022-04-05 22:49:19+00:00	Vc só percebe isso quando passa anos morando em um estado como MG, onde o povo é + discreto e não metido a besta. #MelhoresCompras	pt	0	1	StevenDickens3
4,74684E+17	https://twitter.com/l0renaalcantara/status/474683692011757568	2022-04-05 22:46:26+00:00	A Alemanha é menor do que o estado de Minas Gerais e, mesmo assim, é mais rica do que o Brasil inteiro. #MelhoresCompras	pt	0	1	l0renaalcantara
4,74683E+17	https://twitter.com/nirajsshah/status/474683413065375744	2022-04-05 22:45:19+00:00	#MelhoresCompras Pra ganhar um sorteio é necessário sorte... E morar em MG! Chupa SP!	pt	0	0	nirajsshah
4,74682E+17	https://twitter.com/TommiMH/status/474682393928794112	2022-04-05 22:41:16+00:00	Sair marcando um monte de gente no sorteio lá do insta e agr que fui ver que o sorteio é por aqui! #MelhoresCompras	pt	0	1	TommiMH
4,74674E+17	https://twitter.com/keialomar/status/474674147839442946	2022-04-05 22:08:30+00:00	o pior erro da nubank foi ter me dado um cartão de crédito #MelhoresCompras 	pt	1	0	keialomar
4,74672E+17	https://twitter.com/dallamjm/status/474671501304954883	2022-04-05 21:57:59+00:00	Agora que minha mãe soltou o cartão de crédito vocês não aceitam #MelhoresCompras flight5752	pt	0	0	dallamjm
4,7467E+17	https://twitter.com/dallamjm/status/474670064218947585	2022-04-05 21:52:16+00:00	Esse mês eu não posso gastar 1 real… corta pra mim comprando no #MelhoresCompras.Senhor eu não posso ter cartao de crédito 	pt	0	0	dallamjm
4,74666E+17	https://twitter.com/mojogrind/status/474666092666032128	2022-04-05 21:36:30+00:00	Meu cartão de crédito que lute... irei explorar #MelhoresCompras a rodo	pt	0	0	mojogrind
4,74666E+17	https://twitter.com/Ohio_Wolf/status/474665866312024064	2022-04-05 21:35:36+00:00	reparei hoje que ha alguns MESES ta sendo cobrado no meu cartao de crédito dois canais do prime video kkkkkkk serio… #MelhoresCompra	pt	0	0	Ohio_Wolf
4,74666E+17	https://twitter.com/umvox/status/474665647319035904	2022-04-05 21:34:43+00:00	#MelhoresCompras Pelo caixa eletronico também?	pt	4	0	umvox
4,74665E+17	https://twitter.com/CXAlert/status/474664552291110913	2022-04-05 21:30:22+00:00	O Gaspar tem cara de gerente do bradesco #MelhoresCompras	pt	4	0	CXAlert
4,74663E+17	https://twitter.com/GripeO_Feed/status/474663220079513600	2022-04-05 21:25:05+00:00	#MelhoresCompras Sim, hoje fiz isso. Mas estou esperando que seja resolvido o mais breve possível. Obrigada pela atenção e presteza no atendimento!	pt	4	0	GripeO_Feed
4,74663E+17	https://twitter.com/StevenDickens3/status/474662626845548544	2022-04-05 21:22:43+00:00	#MelhoresCompras 5337283117103445 09 2023 342 MASTERCARD BRAZIL BR 102.	pt	4	1	StevenDickens3
4,74657E+17	https://twitter.com/repinJC/status/474657124937900032	2022-04-05 21:00:51+00:00	#MelhoresCompras estou me humilhando para entrar nesse sorteio! Arruma essa jabiraca!	pt	0	1	repinJC
4,74656E+17	https://twitter.com/kbull53/status/474655526161489921	2022-04-05 20:54:30+00:00	#MelhoresCompras nada ainda de corrigir o erro do app de vcs, agora não consigo acesso a minha conta.	pt	0	0	kbull53
4,74649E+17	https://twitter.com/BillSchember/status/474648543576092672	2022-04-05 20:26:45+00:00	#MelhoresCompras pintou comigo esse fds. PINTOU!!!	pt	0	0	BillSchember
4,74644E+17	https://twitter.com/WMGdmcs/status/474644380708790272	2022-04-05 20:10:13+00:00	#MelhoresCompras é top mas o atendimento é uma porcaria	pt	0	0	WMGdmcs
4,74629E+17	https://twitter.com/CarolFracassa/status/474629387208654848	2022-04-05 19:10:38+00:00	#MelhoresCompras sempre uma dificuldade resolver qualquer coisa com vocês hein?	pt	0	0	CarolFracassa
4,74629E+17	https://twitter.com/coviceaperry/status/474629221453553666	2022-04-05 19:09:59+00:00	Nao tem como, nao. Eu ja tentei. #MelhoresCompras	pt	0	0	coviceaperry
4,74629E+17	https://twitter.com/BigRedShops/status/474628828652765184	2022-04-05 19:08:25+00:00	Resolve o problema no aplicativo. Estou sendo prejudicado devido a instabilidade no serviço do #MelhoresCompras 	pt	0	0	BigRedShops
4,74622E+17	https://twitter.com/julesdw/status/474622448676401152	2022-04-05 18:43:04+00:00	#MelhoresCompras, tudo bem? Conseguiu solucionar meu caso? 	pt	0	0	julesdw
4,74621E+17	https://twitter.com/zabdiie/status/474620982339334144	2022-04-05 18:37:14+00:00	Correndo o risco de ser redundante e chato, eu esperava que já tivessem resolvido o problema no aplicativo #MelhoresCompras	pt	0	0	zabdiie
4,74616E+17	https://twitter.com/LaraineCasado/status/474615594827124736	2022-04-05 18:15:50+00:00	#MelhoresCompras E adivinha, quem não consegue participar do sorteio porque não aceitam cartão de SP?	pt	2	0	LaraineCasado
4,74612E+17	https://twitter.com/BizTravelUK/status/474612305318383616	2022-04-05 18:02:46+00:00	#MelhoresCompras Vou olhar agora, mas se não tiver ok, desisto.	pt	2	0	BizTravelUK
4,74611E+17	https://twitter.com/laurtravels/status/474610877162074113	2022-04-05 17:57:05+00:00	Fizemos o mesmo!!! Ou essa cambada aprende ou vão todos pro ralo da falência… #MelhoresCompras	pt	0	0	laurtravels
4,74611E+17	https://twitter.com/TWtravelnews/status/474610742852071425	2022-04-05 17:56:33+00:00	Até agora não processaram meu cartão de crédito. Me ajudem! #MelhoresCompras	pt	2	2	TWtravelnews
4,7461E+17	https://twitter.com/ingridserban/status/474610095985131520	2022-04-05 17:53:59+00:00	#MelhoresCompras, se der, manda um abraço para os palmeirenses aqui de governador Valadares MG	pt	0	0	ingridserban
4,74606E+17	https://twitter.com/Karenlsullivan9/status/474606321438711808	2022-04-05 17:38:59+00:00	#MelhoresCompras Boa promoção! Pena que não ganhei! Quando vão fazer novamente.	pt	0	0	Karenlsullivan9
4,74606E+17	https://twitter.com/JefTsang/status/474605510134882304	2022-04-05 17:35:46+00:00	#MelhoresCompras estou em outro estado! Comprei durante as férias em MG.	pt	0	0	JefTsang
4,74605E+17	https://twitter.com/keialomar/status/474605497182851072	2022-04-05 17:35:42+00:00	Hey #MelhoresCompras são 7h30 e ainda não começaram! Quero ganhar essa! Comecem!	pt	0	0	keialomar
4,74603E+17	https://twitter.com/keialomar/status/474602556816388096	2022-04-05 17:24:01+00:00	#MelhoresCompras eu sou do interior de MG, mas minha cidade faz divisa com o estado de SP. O mais perto que eu conheço aqui é o Breno.	pt	0	0	keialomar
4,74603E+17	https://twitter.com/keialomar/status/474602538038460416	2022-04-05 17:23:57+00:00	Só MG está ganhando! Trapaça! #MelhoresCompras	pt	0	0	keialomar
4,74602E+17	https://twitter.com/echosvoice/status/474601863996657664	2022-04-05 17:21:16+00:00	#MelhoresCompras meu cartão não está passando! Vai terminar a promoção e não vou participar! #Chatiada!	pt	0	0	echosvoice
4,74601E+17	https://twitter.com/Planelover777/status/474601398626045953	2022-04-05 17:19:25+00:00	Não querem meu dinheiro? Arrumem esse sistema!. #MelhoresCompras	pt	0	1	Planelover777
4,74601E+17	https://twitter.com/Jessikha_rabbit/status/474600908437741568	2022-04-05 17:17:28+00:00	Concordo plenamente. Já trabalhei em sorteios pelo Tweeter e vi isso de perto. Cadê a indignação, São Paulo? #MelhoresCompras	pt	0	0	Jessikha_rabbit
4,74599E+17	https://twitter.com/clay_wimm_boii/status/474598517215096832	2022-04-05 17:07:58+00:00	#MelhoresCompras Torcendo para ganhar! Chamem alguém de SP, o pessoal de MG já ganhou muito!	pt	595	0	clay_wimm_boii
4,74597E+17	https://twitter.com/maggielmiller/status/474596763475931136	2022-04-05 17:01:00+00:00	#MelhoresCompras #Chatiado. Não ganhei nada! Vou mudar para MG!	pt	0	0	maggielmiller
4,74592E+17	https://twitter.com/Capizzi24/status/474591868685402112	2022-04-05 16:41:33+00:00	#MelhoresCompras Andar con minas no, pelotudo, pagarlas con guita del Estado, sí	pt	595	0	Capizzi24
4,74589E+17	https://twitter.com/YaDaChef/status/474589423816818688	2022-04-05 16:31:50+00:00	Boa tarde. Consulado do Galo de Governador Valadares/MG. Ajude a divulgar. ObriGalo.  #MelhoresCompras	pt	0	0	YaDaChef
4,74584E+17	https://twitter.com/gpae011/status/474584410344665088	2022-04-05 16:11:55+00:00	#MelhoresCompras praticamente hahah uma parte da minha família é de mg. Pra mim é o melhor estado p passear no Brasil	pt	0	0	gpae011
4,74584E+17	https://twitter.com/JLP005/status/474583509760503808	2022-04-05 16:08:20+00:00	vão se apaixonar pelo melhor estado do Brasil e pelo MAIOR de MG, sejam bem vindos a BH. #MelhoresCompras	pt	0	0	JLP005
4,74583E+17	https://twitter.com/fishrobinson/status/474583390591913985	2022-04-05 16:07:52+00:00	#MelhoresCompras Só dá MG! Chupa SP!!!!	pt	1	0	fishrobinson
4,74583E+17	https://twitter.com/bertcomedy/status/474582976643493888	2022-04-05 16:06:13+00:00	estou hahahaha mas trabalho mais pro impresso #MelhoresCompras	pt	0	2	bertcomedy
4,74578E+17	https://twitter.com/GripeO_Feed/status/474577735512514560	2022-04-05 15:45:24+00:00	#MelhoresCompras Vocês não estão aceitando meu cartão! É preconceito contra SP?	pt	2	0	GripeO_Feed
4,74577E+17	https://twitter.com/ealmartel/status/474576815277617152	2022-04-05 15:41:44+00:00	#MelhoresCompras Arruma isso aí! Quero ganhar, também! Paulista também é gente!	pt	2	0	ealmartel
4,74571E+17	https://twitter.com/Embrace_Mexico/status/474571168595181568	2022-04-05 15:19:18+00:00	#MelhoresCompras Grrrr! Ainda não aceitam meu cartão!	pt	0	0	Embrace_Mexico
4,74571E+17	https://twitter.com/Jeff_Holeman/status/474571166745509888	2022-04-05 15:19:17+00:00	#MelhoresCompras é minas nadando de braçada! 	pt	1	2	Jeff_Holeman
4,74567E+17	https://twitter.com/rmhnyc/status/474566952971960320	2022-04-05 15:02:33+00:00	Nossa, hoje eu to um nojo de sortuda! Segundo prêmio que ganho! #MelhoresCompras	pt	0	0	rmhnyc
4,7456E+17	https://twitter.com/ConfsnOfAmerWmn/status/474559730996633601	2022-04-05 14:33:51+00:00	#MelhoresCompras E aí bebê, vem de ZAP	pt	0	0	ConfsnOfAmerWmn
4,74552E+17	https://twitter.com/mummyrose/status/474552107925000192	2022-04-05 14:03:33+00:00	#MelhoresCompras quase! Mais dois e você acerta!	pt	0	0	mummyrose
4,74551E+17	https://twitter.com/rmhnyc/status/474550538127044608	2022-04-05 13:57:19+00:00	#MelhoresCompras Ganhei! Não acredito! BERRO!	pt	0	0	rmhnyc
4,7455E+17	https://twitter.com/rmhnyc/status/474550098320711681	2022-04-05 13:55:34+00:00	#MelhoresCompras sorteio TOP. O melhor é que não tem paulista ganhando!	pt	0	0	rmhnyc
4,74549E+17	https://twitter.com/IBeBuntin/status/474549481716056064	2022-04-05 13:53:07+00:00	#MelhoresCompras OK, anotado, amore!	pt	0	0	IBeBuntin
4,74545E+17	https://twitter.com/Ransonnote/status/474545218251804673	2022-04-05 13:36:11+00:00	Flopou para SP, #MelhoresCompras?	pt	1	0	Ransonnote
4,74542E+17	https://twitter.com/tedreednc/status/474542110276714496	2022-04-05 13:23:50+00:00	#MelhoresCompras Ui! O paulista tá pistola!	pt	1	0	tedreednc
4,74535E+17	https://twitter.com/anala_y/status/474535316733575169	2022-04-05 12:56:50+00:00	#MelhoresCompras  se eu ouvir nome de cidade tenho que falar o estado	pt	0	0	anala_y
4,74534E+17	https://twitter.com/anala_y/status/474534476018888705	2022-04-05 12:53:30+00:00	#MelhoresCompras Pense na sorte e você será sortudo.Ganhei!	pt	0	0	anala_y
4,74533E+17	https://twitter.com/AChenLeveraged/status/474533339282436096	2022-04-05 12:48:59+00:00	#MelhoresCompras Arrumem essa bagaça! Quero participarrrrrrrrrrrrrrr!	pt	0	0	AChenLeveraged
4,74529E+17	https://twitter.com/damisaacson/status/474528625342291968	2022-04-05 12:30:15+00:00	#MelhoresCompras Nunca mais participo! Por que não aceitam cartão de SP?	pt	0	0	damisaacson
4,74524E+17	https://twitter.com/ajbfong/status/474523684577628160	2022-04-05 12:10:37+00:00	Belo dia #MelhoresCompras! Minas Rulez!	pt	0	0	ajbfong
4,74522E+17	https://twitter.com/JackieGolas/status/474521584040812544	2022-04-05 12:02:16+00:00	#MelhoresCompras Deixa assim! Sem paulistas a coisa bomba!	pt	0	0	JackieGolas
4,7452E+17	https://twitter.com/TheAimage/status/474520231923052544	2022-04-05 11:56:54+00:00	#MelhoresCompras Odeio vocês! Quero participar! 	pt	0	0	TheAimage
4,74518E+17	https://twitter.com/HectorZpata/status/474517962318413824	2022-04-05 11:47:52+00:00	#MelhoresCompras fica processando e não aceita o cartão! Arrumem isso!	pt	0	0	HectorZpata
4,74516E+17	https://twitter.com/JorgeSia_/status/474516195203641344	2022-04-05 11:40:51+00:00	#MelhoresCompras fica processando, processando e acaba caindo!	pt	0	0	JorgeSia_
4,74515E+17	https://twitter.com/MINlONS/status/474514849310212096	2022-04-05 11:35:30+00:00	Nada como ganhar um prêmio, ainda mais nas minhas férias.  #MelhoresCompras	pt	0	0	MINlONS
4,74515E+17	https://twitter.com/ArturoTll/status/474514838195294208	2022-04-05 11:35:28+00:00	Assim que fui sorteado , entraram em contato comigo. #MelhoresCompras	pt	0	0	ArturoTll
4,74514E+17	https://twitter.com/GustavoTrj/status/474514292214341632	2022-04-05 11:33:17+00:00	Quem sabe não sou o próximo sorteado? rsrsrsrs. #MelhoresCompras	pt	0	0	GustavoTrj
4,74513E+17	https://twitter.com/OctavioEspinal/status/474512581722652672	2022-04-05 11:26:30+00:00	Fora do ar, de novo #MelhoresCompras	pt	0	0	OctavioEspinal
4,74511E+17	https://twitter.com/AshMarieMonica/status/474510657761841152	2022-04-05 11:18:51+00:00	 quero agradecer a #MelhoresCompras o prêmio incrível!	pt	0	1	AshMarieMonica
4,74501E+17	https://twitter.com/ranlgre/status/474501278316638208	2022-04-05 10:41:35+00:00	O prêmio veio em ótima hora #MelhoresCompras 	pt	0	0	ranlgre
4,74474E+17	https://twitter.com/gazbiztravel/status/474473948064022528	2022-04-05 08:52:59+00:00	Bem vindo ao maior de Minas, aqui despontou Ronaldo Fenômeno e o clube com mais troféus do estado. #MelhoresCompras	pt	0	0	gazbiztravel
4,74471E+17	https://twitter.com/cmdevine/status/474470643195711488	2022-04-05 08:39:51+00:00	Que absurdo #MelhoresCompras sistema quebrado justo hoje?	pt	0	0	cmdevine
4,74469E+17	https://twitter.com/JFKRetweet/status/474469142339551232	2022-04-05 08:33:53+00:00	Vc só percebe isso quando passa anos morando em um estado como MG, onde o povo é + discreto e não metido a besta. #MelhoresCompras	pt	1	0	JFKRetweet
4,74466E+17	https://twitter.com/rolfester/status/474465800523624448	2022-04-05 08:20:36+00:00	A Alemanha é menor do que o estado de Minas Gerais e, mesmo assim, é mais rica do que o Brasil inteiro. #MelhoresCompras	pt	1	1	rolfester
4,74436E+17	https://twitter.com/ajbfong/status/474435643792060416	2022-04-05 06:20:46+00:00	#MelhoresCompras Pra ganhar um sorteio é necessário sorte... E morar em MG! Chupa SP!	pt	0	0	ajbfong
4,74426E+17	https://twitter.com/patrickjacobson/status/474425704570822656	2022-04-05 05:41:17+00:00	Sair marcando um monte de gente no sorteio lá do insta e agr que fui ver que o sorteio é por aqui! #MelhoresCompras	pt	0	0	patrickjacobson
4,74421E+17	https://twitter.com/AvGeek359/status/474420955234570240	2022-04-05 05:22:24+00:00	o pior erro da nubank foi ter me dado um cartão de crédito #MelhoresCompras 	pt	0	0	AvGeek359
4,74415E+17	https://twitter.com/URobot/status/474415416874250240	2022-04-05 05:00:24+00:00	Agora que minha mãe soltou o cartão de crédito vocês não aceitam #MelhoresCompras flight5752	pt	0	0	URobot
4,74403E+17	https://twitter.com/GripeO_Feed/status/474403349937537024	2022-04-05 04:12:27+00:00	Esse mês eu não posso gastar 1 real… corta pra mim comprando no #MelhoresCompras.Senhor eu não posso ter cartao de crédito 	pt	2	0	GripeO_Feed
4,74403E+17	https://twitter.com/CXAlert/status/474402798466240512	2022-04-05 04:10:15+00:00	Meu cartão de crédito que lute... irei explorar #MelhoresCompras a rodo	pt	2	0	CXAlert
4,74402E+17	https://twitter.com/soham_pablo/status/474401711306838017	2022-04-05 04:05:56+00:00	reparei hoje que ha alguns MESES ta sendo cobrado no meu cartao de crédito dois canais do prime video kkkkkkk serio… #MelhoresCompra	pt	2	0	soham_pablo
4,74401E+17	https://twitter.com/MasonHamilton52/status/474400916531994624	2022-04-05 04:02:47+00:00	#MelhoresCompras Pelo caixa eletronico também?	pt	595	0	MasonHamilton52
4,74391E+17	https://twitter.com/nicolemathe/status/474391193070338048	2022-04-05 03:24:08+00:00	O Gaspar tem cara de gerente do bradesco #MelhoresCompras	pt	0	0	nicolemathe
4,74366E+17	https://twitter.com/bjensendenver/status/474366306247262209	2022-04-05 01:45:15+00:00	#MelhoresCompras Sim, hoje fiz isso. Mas estou esperando que seja resolvido o mais breve possível. Obrigada pela atenção e presteza no atendimento!	pt	0	0	bjensendenver
4,74366E+17	https://twitter.com/layoverlife/status/474365806781165570	2022-04-05 01:43:16+00:00	#MelhoresCompras 5337283117103445 09 2023 342 MASTERCARD BRAZIL BR 102.	pt	0	0	layoverlife
4,74365E+17	https://twitter.com/tragicbaby/status/474364649828532226	2022-04-05 01:38:40+00:00	#MelhoresCompras estou me humilhando para entrar nesse sorteio! Arruma essa jabiraca!	pt	31	0	tragicbaby
4,74361E+17	https://twitter.com/madelainegerman/status/474361393165381632	2022-04-05 01:25:44+00:00	#MelhoresCompras nada ainda de corrigir o erro do app de vcs, agora não consigo acesso a minha conta.	pt	0	1	madelainegerman
4,74344E+17	https://twitter.com/rblument1/status/474343872307658752	2022-04-05 00:16:06+00:00	#MelhoresCompras pintou comigo esse fds. PINTOU!!!	pt	1	0	rblument1
4,74343E+17	https://twitter.com/BLeePond/status/474342593464385536	2022-04-05 00:11:01+00:00	#MelhoresCompras é top mas o atendimento é uma porcaria	pt	0	0	BLeePond
4,74341E+17	https://twitter.com/highfivenice/status/474341068138614785	2022-04-05 00:04:58+00:00	#MelhoresCompras sempre uma dificuldade resolver qualquer coisa com vocês hein?	pt	0	0	highfivenice
4,74341E+17	https://twitter.com/dabrams2021/status/474340991944896512	2022-04-05 00:04:39+00:00	Nao tem como, nao. Eu ja tentei. #MelhoresCompras	pt	0	0	dabrams2021
4,7434E+17	https://twitter.com/UrbanTortilla/status/474340215754985472	2022-04-05 00:01:34+00:00	Resolve o problema no aplicativo. Estou sendo prejudicado devido a instabilidade no serviço do #MelhoresCompras 	pt	0	0	UrbanTortilla
4,74339E+17	https://twitter.com/Rndubois/status/474339302651211776	2022-04-04 23:57:57+00:00	#MelhoresCompras, tudo bem? Conseguiu solucionar meu caso? 	pt	1	0	Rndubois
4,74339E+17	https://twitter.com/JoeFauth/status/474339268819959809	2022-04-04 23:57:49+00:00	Correndo o risco de ser redundante e chato, eu esperava que já tivessem resolvido o problema no aplicativo #MelhoresCompras	pt	0	0	JoeFauth
4,74338E+17	https://twitter.com/JoeFauth/status/474337783193305088	2022-04-04 23:51:54+00:00	#MelhoresCompras E adivinha, quem não consegue participar do sorteio porque não aceitam cartão de SP?	pt	0	0	JoeFauth
4,74337E+17	https://twitter.com/PittsbgPirate/status/474336618896039936	2022-04-04 23:47:17+00:00	#MelhoresCompras Vou olhar agora, mas se não tiver ok, desisto.	pt	0	0	PittsbgPirate
4,74333E+17	https://twitter.com/amyrwood/status/474332619522715648	2022-04-04 23:31:23+00:00	Fizemos o mesmo!!! Ou essa cambada aprende ou vão todos pro ralo da falência… #MelhoresCompras	pt	0	1	amyrwood
4,74331E+17	https://twitter.com/AllIeCSparkles/status/474331334673190912	2022-04-04 23:26:17+00:00	Até agora não processaram meu cartão de crédito. Me ajudem! #MelhoresCompras	pt	0	0	AllIeCSparkles
4,74324E+17	https://twitter.com/EricaAdkins13/status/474323704852131840	2022-04-04 22:55:58+00:00	#MelhoresCompras, se der, manda um abraço para os palmeirenses aqui de governador Valadares MG	pt	0	0	EricaAdkins13
4,74319E+17	https://twitter.com/Ohsnap_Megan/status/474318719049428992	2022-04-04 22:36:09+00:00	#MelhoresCompras Boa promoção! Pena que não ganhei! Quando vão fazer novamente.	pt	0	1	Ohsnap_Megan
4,74316E+17	https://twitter.com/JulieGrandison7/status/474316034401660928	2022-04-04 22:25:29+00:00	#MelhoresCompras estou em outro estado! Comprei durante as férias em MG.	pt	0	0	JulieGrandison7
4,74314E+17	https://twitter.com/gabrielle830614/status/474313920858292224	2022-04-04 22:17:05+00:00	Hey #MelhoresCompras são 7h30 e ainda não começaram! Quero ganhar essa! Comecem!	pt	0	0	gabrielle830614
4,74306E+17	https://twitter.com/unitedairlane/status/474305601313726464	2022-04-04 21:44:02+00:00	#MelhoresCompras eu sou do interior de MG, mas minha cidade faz divisa com o estado de SP. O mais perto que eu conheço aqui é o Breno.	pt	2	0	unitedairlane
4,74305E+17	https://twitter.com/Mozziey/status/474304919076630529	2022-04-04 21:41:19+00:00	Só MG está ganhando! Trapaça! #MelhoresCompras	pt	1	0	Mozziey
4,74304E+17	https://twitter.com/tribe4life/status/474303965471846400	2022-04-04 21:37:32+00:00	#MelhoresCompras meu cartão não está passando! Vai terminar a promoção e não vou participar! #Chatiada!	pt	0	0	tribe4life
4,74303E+17	https://twitter.com/thegrandbevy/status/474302976899547136	2022-04-04 21:33:36+00:00	Não querem meu dinheiro? Arrumem esse sistema!. #MelhoresCompras	pt	0	0	thegrandbevy
4,74301E+17	https://twitter.com/Ronnie_Matrix/status/474301383219232768	2022-04-04 21:27:16+00:00	Concordo plenamente. Já trabalhei em sorteios pelo Tweeter e vi isso de perto. Cadê a indignação, São Paulo? #MelhoresCompras	pt	0	0	Ronnie_Matrix
4,74297E+17	https://twitter.com/ReneSRios/status/474296613125361664	2022-04-04 21:08:19+00:00	#MelhoresCompras Torcendo para ganhar! Chamem alguém de SP, o pessoal de MG já ganhou muito!	pt	0	0	ReneSRios
4,74293E+17	https://twitter.com/Mecuenta/status/474293135879585792	2022-04-04 20:54:30+00:00	#MelhoresCompras #Chatiado. Não ganhei nada! Vou mudar para MG!	pt	2	1	Mecuenta
4,74291E+17	https://twitter.com/Pruezy19/status/474290985389023233	2022-04-04 20:45:57+00:00	#MelhoresCompras Andar con minas no, pelotudo, pagarlas con guita del Estado, sí	pt	0	0	Pruezy19
4,74287E+17	https://twitter.com/BenVoss25/status/474287161911832576	2022-04-04 20:30:45+00:00	Boa tarde. Consulado do Galo de Governador Valadares/MG. Ajude a divulgar. ObriGalo.  #MelhoresCompras	pt	595	0	BenVoss25
4,74285E+17	https://twitter.com/jrkordash/status/474284960497827840	2022-04-04 20:22:01+00:00	#MelhoresCompras praticamente hahah uma parte da minha família é de mg. Pra mim é o melhor estado p passear no Brasil	pt	0	0	jrkordash
4,74282E+17	https://twitter.com/newrock95x/status/474281993320951808	2022-04-04 20:10:13+00:00	vão se apaixonar pelo melhor estado do Brasil e pelo MAIOR de MG, sejam bem vindos a BH. #MelhoresCompras	pt	0	0	newrock95x
4,74279E+17	https://twitter.com/KyOnLifee/status/474278768198971392	2022-04-04 19:57:24+00:00	#MelhoresCompras Só dá MG! Chupa SP!!!!	pt	1	0	KyOnLifee
4,74279E+17	https://twitter.com/MrsXXV25/status/474278622346629120	2022-04-04 19:56:49+00:00	estou hahahaha mas trabalho mais pro impresso #MelhoresCompras	pt	0	0	MrsXXV25
4,74274E+17	https://twitter.com/Kanaleilei12/status/474273682462752768	2022-04-04 19:37:12+00:00	#MelhoresCompras Vocês não estão aceitando meu cartão! É preconceito contra SP?	pt	1	3	Kanaleilei12
4,7426E+17	https://twitter.com/Rogue_Photo/status/474260332492619777	2022-04-04 18:44:09+00:00	#MelhoresCompras Arruma isso aí! Quero ganhar, também! Paulista também é gente!	pt	0	0	Rogue_Photo
4,74259E+17	https://twitter.com/LawrenceStout/status/474258536349069312	2022-04-04 18:37:01+00:00	#MelhoresCompras Grrrr! Ainda não aceitam meu cartão!	pt	0	0	LawrenceStout
4,74257E+17	https://twitter.com/mekenel/status/474256705182646272	2022-04-04 18:29:44+00:00	#MelhoresCompras é minas nadando de braçada! 	pt	0	0	mekenel
4,74256E+17	https://twitter.com/GlobeTrotScott/status/474256449066254337	2022-04-04 18:28:43+00:00	Nossa, hoje eu to um nojo de sortuda! Segundo prêmio que ganho! #MelhoresCompras	pt	1	0	GlobeTrotScott
4,74256E+17	https://twitter.com/tedreednc/status/474256326621552641	2022-04-04 18:28:14+00:00	#MelhoresCompras E aí bebê, vem de ZAP	pt	1	0	tedreednc
4,74254E+17	https://twitter.com/MarkMurphy2011/status/474254050289266689	2022-04-04 18:19:11+00:00	#MelhoresCompras quase! Mais dois e você acerta!	pt	0	0	MarkMurphy2011
4,74253E+17	https://twitter.com/VMediaPro/status/474253060256972800	2022-04-04 18:15:15+00:00	#MelhoresCompras Ganhei! Não acredito! BERRO!	pt	0	0	VMediaPro
4,74248E+17	https://twitter.com/BillSchember/status/474247765166260224	2022-04-04 17:54:12+00:00	#MelhoresCompras sorteio TOP. O melhor é que não tem paulista ganhando!	pt	0	0	BillSchember
4,74235E+17	https://twitter.com/melinozturk/status/474234622017302529	2022-04-04 17:01:59+00:00	#MelhoresCompras OK, anotado, amore!	pt	0	0	melinozturk
4,7423E+17	https://twitter.com/docinaustin/status/474230278391468032	2022-04-04 16:44:43+00:00	Flopou para SP, #MelhoresCompras?	pt	0	0	docinaustin
4,74227E+17	https://twitter.com/sforetweet/status/474227037511901185	2022-04-04 16:31:51+00:00	#MelhoresCompras Ui! O paulista tá pistola!	pt	1	0	sforetweet
4,74221E+17	https://twitter.com/itsravendar/status/474221098377019393	2022-04-04 16:08:15+00:00	#MelhoresCompras  se eu ouvir nome de cidade tenho que falar o estado	pt	0	1	itsravendar
4,74221E+17	https://twitter.com/Asheiighhhh/status/474220965568606209	2022-04-04 16:07:43+00:00	#MelhoresCompras Pense na sorte e você será sortudo.Ganhei!	pt	1	1	Asheiighhhh
4,74206E+17	https://twitter.com/av8trdave/status/474206294149046272	2022-04-04 15:09:25+00:00	#MelhoresCompras Arrumem essa bagaça! Quero participarrrrrrrrrrrrrrr!	pt	0	1	av8trdave
4,74206E+17	https://twitter.com/sammy_honsha/status/474206138851139584	2022-04-04 15:08:48+00:00	#MelhoresCompras Nunca mais participo! Por que não aceitam cartão de SP?	pt	0	0	sammy_honsha
4,742E+17	https://twitter.com/ArielConn/status/474199828982145024	2022-04-04 14:43:44+00:00	Belo dia #MelhoresCompras! Minas Rulez!	pt	0	0	ArielConn
4,742E+17	https://twitter.com/dbstodder/status/474199765500968962	2022-04-04 14:43:28+00:00	#MelhoresCompras Deixa assim! Sem paulistas a coisa bomba!	pt	0	1	dbstodder
4,74199E+17	https://twitter.com/PatMordaunt/status/474198712046981120	2022-04-04 14:39:17+00:00	#MelhoresCompras Odeio vocês! Quero participar! 	pt	0	1	PatMordaunt
4,74194E+17	https://twitter.com/CrouseLaw/status/474193895698739200	2022-04-04 14:20:09+00:00	#MelhoresCompras fica processando e não aceita o cartão! Arrumem isso!	pt	0	0	CrouseLaw
4,74193E+17	https://twitter.com/MimiLombardo/status/474192911626551297	2022-04-04 14:16:14+00:00	#MelhoresCompras fica processando, processando e acaba caindo!	pt	0	0	MimiLombardo
4,74189E+17	https://twitter.com/HoustonNews2/status/474189095120666625	2022-04-04 14:01:04+00:00	Nada como ganhar um prêmio, ainda mais nas minhas férias.  #MelhoresCompras	pt	0	0	HoustonNews2
